Type	Package	Permission	Granted?
shared-user	android.uid.system	android.permission.BIND_SETTINGS_SUGGESTIONS_SERVICE	true
shared-user	android.uid.system	android.permission.TEST_BLACKLISTED_PASSWORD	true
shared-user	android.uid.system	android.permission.SET_POINTER_SPEED	true
shared-user	android.uid.system	android.permission.MANAGE_NOTIFICATIONS	true
shared-user	android.uid.system	android.permission.SEND_SHOW_SUSPENDED_APP_DETAILS	true
shared-user	android.uid.system	android.permission.READ_SYNC_SETTINGS	true
shared-user	android.uid.system	android.permission.OVERRIDE_WIFI_CONFIG	true
shared-user	android.uid.system	android.permission.FORCE_STOP_PACKAGES	true
shared-user	android.uid.system	android.permission.HIDE_NON_SYSTEM_OVERLAY_WINDOWS	true
shared-user	android.uid.system	android.permission.ACCESS_NOTIFICATIONS	true
shared-user	android.uid.system	android.permission.VIBRATE	true
shared-user	android.uid.system	com.android.certinstaller.INSTALL_AS_USER	true
shared-user	android.uid.system	android.permission.READ_USER_DICTIONARY	true
shared-user	android.uid.system	android.permission.MANAGE_SCOPED_ACCESS_DIRECTORY_PERMISSIONS	true
shared-user	android.uid.system	android.permission.ACCESS_WIFI_STATE	true
shared-user	android.uid.system	android.permission.MANAGE_APP_OPS_MODES	true
shared-user	android.uid.system	android.permission.CHANGE_WIMAX_STATE	true
shared-user	android.uid.system	android.permission.MODIFY_PHONE_STATE	true
shared-user	android.uid.system	android.permission.STATUS_BAR	true
shared-user	android.uid.system	android.permission.LOCATION_HARDWARE	true
shared-user	android.uid.system	android.permission.WAKE_LOCK	true
shared-user	android.uid.system	android.permission.BIND_NETWORK_RECOMMENDATION_SERVICE	true
shared-user	android.uid.system	android.permission.DELETE_PACKAGES	true
shared-user	android.uid.phone	android.permission.DOWNLOAD_WITHOUT_NOTIFICATION	true
shared-user	android.uid.phone	android.permission.WRITE_SETTINGS	true
shared-user	android.uid.phone	android.permission.MODIFY_AUDIO_SETTINGS	true
shared-user	android.uid.phone	android.permission.USE_RESERVED_DISK	true
shared-user	android.uid.phone	android.permission.MANAGE_ACCOUNTS	true
shared-user	android.uid.phone	android.permission.SYSTEM_ALERT_WINDOW	true
shared-user	android.uid.phone	android.permission.BIND_CARRIER_SERVICES	true
shared-user	android.uid.phone	android.permission.SEND_RESPOND_VIA_MESSAGE	true
shared-user	android.uid.phone	android.permission.SHUTDOWN	true
shared-user	android.uid.phone	android.permission.CHANGE_COMPONENT_ENABLED_STATE	true
shared-user	android.uid.phone	android.permission.INTERNAL_SYSTEM_WINDOW	true
shared-user	android.uid.phone	android.permission.NETWORK_SETTINGS	true
shared-user	android.uid.phone	android.permission.BROADCAST_SMS	true
shared-user	android.uid.phone	android.permission.CALL_PRIVILEGED	true
shared-user	android.uid.phone	android.permission.CHANGE_NETWORK_STATE	true
shared-user	android.uid.phone	android.permission.WRITE_SYNC_SETTINGS	true
shared-user	android.uid.phone	android.permission.RECEIVE_BOOT_COMPLETED	true
shared-user	android.uid.phone	android.permission.DEVICE_POWER	true
shared-user	android.uid.phone	android.permission.SET_TIME_ZONE	true
shared-user	android.uid.phone	android.permission.BLUETOOTH	true
shared-user	android.uid.phone	android.permission.BROADCAST_WAP_PUSH	true
shared-user	android.uid.phone	com.android.voicemail.permission.READ_VOICEMAIL	true
shared-user	android.uid.phone	android.permission.WRITE_BLOCKED_NUMBERS	true
shared-user	android.uid.phone	android.permission.AUTHENTICATE_ACCOUNTS	true
shared-user	android.uid.phone	android.permission.INTERNET	true
shared-user	android.uid.phone	android.permission.REORDER_TASKS	true
shared-user	android.uid.phone	android.permission.BLUETOOTH_ADMIN	true
shared-user	android.uid.phone	android.permission.UPDATE_DEVICE_STATS	true
shared-user	android.uid.phone	android.permission.WRITE_EMBEDDED_SUBSCRIPTIONS	true
shared-user	android.uid.phone	android.permission.PERFORM_CDMA_PROVISIONING	true
shared-user	android.uid.phone	android.permission.REGISTER_CALL_PROVIDER	true
shared-user	android.uid.phone	android.permission.INTERACT_ACROSS_USERS_FULL	true
shared-user	android.uid.phone	android.permission.STOP_APP_SWITCHES	true
shared-user	android.uid.phone	android.permission.PACKAGE_USAGE_STATS	true
shared-user	android.uid.phone	android.permission.WRITE_SECURE_SETTINGS	true
shared-user	android.uid.phone	android.permission.READ_BLOCKED_NUMBERS	true
shared-user	android.uid.phone	android.permission.READ_SEARCH_INDEXABLES	true
shared-user	android.uid.phone	android.permission.READ_PRIVILEGED_PHONE_STATE	true
shared-user	android.uid.phone	android.permission.ACCESS_IMS_CALL_SERVICE	true
shared-user	android.uid.phone	android.permission.BROADCAST_STICKY	true
shared-user	android.uid.phone	android.permission.WRITE_SMS	true
shared-user	android.uid.phone	android.permission.SET_TIME	true
shared-user	android.uid.phone	android.permission.WRITE_APN_SETTINGS	true
shared-user	android.uid.phone	android.permission.CHANGE_WIFI_STATE	true
shared-user	android.uid.phone	android.permission.BIND_CARRIER_MESSAGING_SERVICE	true
shared-user	android.uid.phone	android.permission.BIND_EUICC_SERVICE	true
shared-user	android.uid.phone	android.permission.BIND_VISUAL_VOICEMAIL_SERVICE	true
shared-user	android.uid.phone	android.permission.MANAGE_USERS	true
shared-user	android.uid.phone	android.permission.SET_PREFERRED_APPLICATIONS	true
shared-user	android.uid.phone	android.permission.ACCESS_NETWORK_STATE	true
shared-user	android.uid.phone	android.permission.DISABLE_KEYGUARD	true
shared-user	android.uid.phone	android.permission.CHANGE_CONFIGURATION	true
shared-user	android.uid.phone	android.permission.LOCAL_MAC_ADDRESS	true
shared-user	android.uid.phone	android.permission.INTERACT_ACROSS_USERS	true
shared-user	android.uid.phone	android.permission.UPDATE_LOCK	true
shared-user	android.uid.phone	android.permission.READ_NETWORK_USAGE_HISTORY	true
shared-user	android.uid.phone	android.permission.REGISTER_SIM_SUBSCRIPTION	true
shared-user	android.uid.phone	android.permission.REBOOT	true
shared-user	android.uid.phone	android.permission.MANAGE_NETWORK_POLICY	true
shared-user	android.uid.phone	android.permission.CONNECTIVITY_INTERNAL	true
shared-user	android.uid.phone	android.permission.READ_SYNC_SETTINGS	true
shared-user	android.uid.phone	android.permission.BIND_TELEPHONY_DATA_SERVICE	true
shared-user	android.uid.phone	android.permission.VIBRATE	true
shared-user	android.uid.phone	android.permission.CHANGE_DEVICE_IDLE_TEMP_WHITELIST	true
shared-user	android.uid.phone	com.android.voicemail.permission.WRITE_VOICEMAIL	true
shared-user	android.uid.phone	android.permission.ACCESS_WIFI_STATE	true
shared-user	android.uid.phone	android.permission.MANAGE_APP_OPS_MODES	true
shared-user	android.uid.phone	android.permission.BIND_IMS_SERVICE	true
shared-user	android.uid.phone	android.permission.CONTROL_INCALL_EXPERIENCE	true
shared-user	android.uid.phone	android.permission.MODIFY_PHONE_STATE	true
shared-user	android.uid.phone	com.android.smspush.WAPPUSH_MANAGER_BIND	true
shared-user	android.uid.phone	android.permission.STATUS_BAR	true
shared-user	android.uid.phone	android.permission.DUMP	true
shared-user	android.uid.phone	android.permission.WAKE_LOCK	true
shared-user	android.uid.phone	android.permission.UPDATE_APP_OPS_STATS	true
shared-user	android.uid.shell	android.permission.REAL_GET_TASKS	true
shared-user	android.uid.shell	android.permission.WRITE_SETTINGS	true
shared-user	android.uid.shell	android.permission.CONTROL_KEYGUARD	true
shared-user	android.uid.shell	android.permission.MANAGE_CAMERA	true
shared-user	android.uid.shell	android.permission.SET_PROCESS_LIMIT	true
shared-user	android.uid.shell	android.permission.READ_LOWPAN_CREDENTIAL	true
shared-user	android.uid.shell	android.permission.FRAME_STATS	true
shared-user	android.uid.shell	android.permission.SIGNAL_PERSISTENT_PROCESSES	true
shared-user	android.uid.shell	android.permission.ACTIVITY_EMBEDDING	true
shared-user	android.uid.shell	android.permission.GET_APP_OPS_STATS	true
shared-user	android.uid.shell	android.permission.INSTALL_LOCATION_PROVIDER	true
shared-user	android.uid.shell	android.permission.USE_RESERVED_DISK	true
shared-user	android.uid.shell	android.permission.START_TASKS_FROM_RECENTS	true
shared-user	android.uid.shell	android.permission.CLEAR_APP_USER_DATA	true
shared-user	android.uid.shell	android.permission.INSTALL_PACKAGES	true
shared-user	android.uid.shell	android.permission.CHANGE_COMPONENT_ENABLED_STATE	true
shared-user	android.uid.shell	android.permission.INTERNAL_SYSTEM_WINDOW	true
shared-user	android.uid.shell	android.permission.RETRIEVE_WINDOW_TOKEN	true
shared-user	android.uid.shell	android.permission.NETWORK_SETTINGS	true
shared-user	android.uid.shell	android.permission.MANAGE_AUDIO_POLICY	true
shared-user	android.uid.shell	android.permission.CHANGE_OVERLAY_PACKAGES	true
shared-user	android.uid.shell	android.permission.FOREGROUND_SERVICE	true
shared-user	android.uid.shell	android.permission.SET_DEBUG_APP	true
shared-user	android.uid.shell	android.permission.ACCESS_CONTENT_PROVIDERS_EXTERNALLY	true
shared-user	android.uid.shell	android.permission.MANAGE_BIND_INSTANT_SERVICE	true
shared-user	android.uid.shell	android.permission.DEVICE_POWER	true
shared-user	android.uid.shell	android.permission.SET_TIME_ZONE	true
shared-user	android.uid.shell	android.permission.EXPAND_STATUS_BAR	true
shared-user	android.uid.shell	android.permission.BLUETOOTH	true
shared-user	android.uid.shell	android.permission.WRITE_MEDIA_STORAGE	true
shared-user	android.uid.shell	android.permission.SET_ANIMATION_SCALE	true
shared-user	android.uid.shell	android.permission.WATCH_APPOPS	true
shared-user	android.uid.shell	android.permission.ACCESS_SURFACE_FLINGER	true
shared-user	android.uid.shell	android.permission.RETRIEVE_WINDOW_CONTENT	true
shared-user	android.uid.shell	android.permission.REORDER_TASKS	true
shared-user	android.uid.shell	android.permission.BLUETOOTH_STACK	true
shared-user	android.uid.shell	android.permission.RESTRICTED_VR_ACCESS	true
shared-user	android.uid.shell	android.permission.INSTALL_GRANT_RUNTIME_PERMISSIONS	true
shared-user	android.uid.shell	android.permission.REGISTER_CALL_PROVIDER	true
shared-user	android.uid.shell	android.permission.MANAGE_USB	true
shared-user	android.uid.shell	android.permission.INTERACT_ACROSS_USERS_FULL	true
shared-user	android.uid.shell	android.permission.BIND_APPWIDGET	true
shared-user	android.uid.shell	android.permission.STOP_APP_SWITCHES	true
shared-user	android.uid.shell	android.permission.BATTERY_STATS	true
shared-user	android.uid.shell	android.permission.PACKAGE_USAGE_STATS	true
shared-user	android.uid.shell	android.permission.MOUNT_UNMOUNT_FILESYSTEMS	true
shared-user	android.uid.shell	android.permission.WRITE_SECURE_SETTINGS	true
shared-user	android.uid.shell	android.permission.MOVE_PACKAGE	true
shared-user	android.uid.shell	android.permission.SET_ACTIVITY_WATCHER	true
shared-user	android.uid.shell	android.permission.ACCESS_LOCATION_EXTRA_COMMANDS	true
shared-user	android.uid.shell	android.permission.BROADCAST_STICKY	true
shared-user	android.uid.shell	android.permission.SET_ALWAYS_FINISH	true
shared-user	android.uid.shell	android.permission.SUBSTITUTE_NOTIFICATION_APP_NAME	true
shared-user	android.uid.shell	android.permission.SET_TIME	true
shared-user	android.uid.shell	android.permission.CHANGE_WIFI_STATE	true
shared-user	android.uid.shell	android.permission.SET_ORIENTATION	true
shared-user	android.uid.shell	android.permission.REVOKE_RUNTIME_PERMISSIONS	true
shared-user	android.uid.shell	android.permission.SET_PREFERRED_APPLICATIONS	true
shared-user	android.uid.shell	android.permission.DELETE_CACHE_FILES	true
shared-user	android.uid.shell	android.permission.ACCESS_NETWORK_STATE	true
shared-user	android.uid.shell	android.permission.DISABLE_KEYGUARD	true
shared-user	android.uid.shell	android.permission.BACKUP	true
shared-user	android.uid.shell	android.permission.CHANGE_CONFIGURATION	true
shared-user	android.uid.shell	android.permission.LOCAL_MAC_ADDRESS	true
shared-user	android.uid.shell	android.permission.INTERACT_ACROSS_USERS	true
shared-user	android.uid.shell	android.permission.SET_KEYBOARD_LAYOUT	true
shared-user	android.uid.shell	android.permission.ACCESS_LOWPAN_STATE	true
shared-user	android.uid.shell	android.permission.DISABLE_HIDDEN_API_CHECKS	true
shared-user	android.uid.shell	android.permission.READ_INPUT_STATE	true
shared-user	android.uid.shell	android.permission.KILL_BACKGROUND_PROCESSES	true
shared-user	android.uid.shell	android.permission.WRITE_USER_DICTIONARY	true
shared-user	android.uid.shell	android.permission.REGISTER_SIM_SUBSCRIPTION	true
shared-user	android.uid.shell	android.permission.MOUNT_FORMAT_FILESYSTEMS	true
shared-user	android.uid.shell	android.permission.REGISTER_CONNECTION_MANAGER	true
shared-user	android.uid.shell	android.permission.MANAGE_DEVICE_ADMINS	true
shared-user	android.uid.shell	android.permission.CLEAR_APP_CACHE	true
shared-user	android.uid.shell	android.permission.CHANGE_APP_IDLE_STATE	true
shared-user	android.uid.shell	android.permission.MANAGE_NETWORK_POLICY	true
shared-user	android.uid.shell	android.permission.GRANT_RUNTIME_PERMISSIONS	true
shared-user	android.uid.shell	android.permission.CONNECTIVITY_INTERNAL	true
shared-user	android.uid.shell	android.permission.FORCE_STOP_PACKAGES	true
shared-user	android.uid.shell	android.permission.VIBRATE	true
shared-user	android.uid.shell	android.permission.MANAGE_ACTIVITY_STACKS	true
shared-user	android.uid.shell	android.permission.CHANGE_DEVICE_IDLE_TEMP_WHITELIST	true
shared-user	android.uid.shell	android.permission.CHANGE_LOWPAN_STATE	true
shared-user	android.uid.shell	android.permission.READ_USER_DICTIONARY	true
shared-user	android.uid.shell	android.permission.CREATE_USERS	true
shared-user	android.uid.shell	android.permission.GET_DETAILED_TASKS	true
shared-user	android.uid.shell	android.permission.MODIFY_APPWIDGET_BIND_PERMISSIONS	true
shared-user	android.uid.shell	android.permission.ACCESS_WIFI_STATE	true
shared-user	android.uid.shell	android.permission.FORCE_BACK	true
shared-user	android.uid.shell	android.permission.MANAGE_APP_OPS_MODES	true
shared-user	android.uid.shell	android.permission.MANAGE_BLUETOOTH_WHEN_PERMISSION_REVIEW_REQUIRED	true
shared-user	android.uid.shell	android.permission.MODIFY_PHONE_STATE	true
shared-user	android.uid.shell	android.permission.MANAGE_AUTO_FILL	true
shared-user	android.uid.shell	android.permission.READ_FRAME_BUFFER	true
shared-user	android.uid.shell	android.permission.DUMP	true
shared-user	android.uid.shell	android.permission.WAKE_LOCK	true
shared-user	android.uid.shell	android.permission.INJECT_EVENTS	true
shared-user	android.uid.shell	android.permission.MANAGE_SENSORS	true
shared-user	android.uid.shell	android.permission.UPDATE_APP_OPS_STATS	true
shared-user	android.uid.shell	android.permission.SET_HARMFUL_APP_WARNINGS	true
shared-user	android.uid.shell	android.permission.SET_SCREEN_COMPATIBILITY	true
shared-user	android.uid.shell	android.permission.DELETE_PACKAGES	true
shared-user	android.uid.shell	android.permission.MANAGE_WIFI_WHEN_PERMISSION_REVIEW_REQUIRED	true
shared-user	android.uid.calendar	android.permission.USE_CREDENTIALS	true
shared-user	android.uid.calendar	android.permission.USE_RESERVED_DISK	true
shared-user	android.uid.calendar	android.permission.MANAGE_ACCOUNTS	true
shared-user	android.uid.calendar	android.permission.WRITE_SYNC_SETTINGS	true
shared-user	android.uid.calendar	android.permission.RECEIVE_BOOT_COMPLETED	true
